# ra dec
ra	dec	dist	vmag	absmag
295.62972	-16.123996	54.3183	5.06	1.385
300.339825	50.104695	133.1558	5.06	-0.562
309.63297	24.115958	160.2564	5.06	-0.964
312.520425	44.059304	40.9668	5.06	1.998
312.875205	-51.608179	143.0615	5.06	-0.718
318.335265	-70.126267	273.9726	5.06	-2.129
358.12203	19.120287	141.844	5.06	-0.699
8.18268	-63.0315	45.5581	5.07	1.777
12.24462	16.940644	23.4522	5.07	3.219
48.193485	-1.196101	22.5785	5.07	3.302
67.70874	-44.953749	215.9827	5.07	-1.602
69.97785	53.079535	129.5337	5.07	-0.492
81.12045	-0.891328	57.2082	5.07	1.283
104.60457	-34.111708	180.8318	5.07	-1.216
108.34281	16.158966	165.8375	5.07	-1.028
112.33518	28.118275	54.0249	5.07	1.407
116.85414	-38.511145	323.6246	5.07	-2.48
142.9899	9.715767	153.1394	5.07	-0.855
143.472855	-80.941258	175.4386	5.07	-1.151
145.07652	-14.332292	133.6898	5.07	-0.56
148.126815	-8.10503	85.1064	5.07	0.42
158.70006	6.953749	81.5661	5.07	0.512
172.94196	-59.442061	100000	5.07	-14.93
213.191775	-27.261186	66.7111	5.07	0.949
249.05718	52.924422	126.4223	5.07	-0.439
257.38857	40.777033	86.5052	5.07	0.385
262.991175	68.135024	64.6831	5.07	1.016
278.00811	-45.757382	366.3004	5.07	-2.749
286.744185	11.071228	214.1328	5.07	-1.583
309.782415	10.086203	30.1205	5.07	2.676
327.46122	30.174215	84.246	5.07	0.442
331.286625	62.279814	632.9114	5.07	-3.937
258.83601	-26.603215	5.9852	5.07	6.185
9.03459	54.16845	164.4737	5.08	-1
57.067785	11.143294	139.0821	5.08	-0.636
69.7884	15.799846	45.0857	5.08	1.81
72.843585	18.839861	51.2558	5.08	1.531
80.64054	79.231149	20.8855	5.08	3.481
81.91203	34.475892	138.8889	5.08	-0.633
92.55948	-74.753045	10.1978	5.08	5.037
101.905095	-8.998503	432.9004	5.08	-3.102
119.32677	-44.109859	335.5705	5.08	-2.549
126.90255	-53.08848	61.0501	5.08	1.152
147.14715	46.021008	18.3688	5.08	3.76
157.572825	-0.637026	124.0695	5.08	-0.388
158.50368	-23.745165	244.4988	5.08	-1.861
159.08559	-59.564392	80.5153	5.08	0.551
160.854	23.188404	70.2741	5.08	0.846
170.841225	-18.779973	42.8816	5.08	1.919
193.653765	-57.16867	124.8439	5.08	-0.402
224.18331	-62.781016	462.963	5.08	-3.248
283.67964	-15.603036	429.1845	5.08	-3.083
301.722525	23.614425	154.5595	5.08	-0.865
306.83004	-18.211721	167.2241	5.08	-1.036
328.32402	-13.551768	26.617	5.08	2.954
338.941155	73.643188	54.8847	5.08	1.383
12.146655	-74.923438	64.9351	5.09	1.028
29.33772	17.817532	159.4896	5.09	-0.924
52.500855	55.451808	60.9013	5.09	1.167
75.086325	81.194088	117.7856	5.09	-0.265
98.40801	-1.220154	169.7793	5.09	-1.059
110.486925	20.443658	135.8696	5.09	-0.576
111.591045	-51.018481	185.5288	5.09	-1.252
119.773815	-23.310396	263.8522	5.09	-2.017
123.492975	-36.322281	311.5265	5.09	-2.377
132.63942	-46.529187	100000	5.09	-14.91
141.57486	-53.378909	131.5789	5.09	-0.506
146.63193	57.12807	169.4915	5.09	-1.056
147.488115	-45.732736	258.3979	5.09	-1.971
170.839245	-64.954714	123.7624	5.09	-0.373
184.000785	14.899071	60.9013	5.09	1.167
237.814965	-3.090497	49.7512	5.09	1.606
242.75865	-29.41622	97.4659	5.09	0.146
267.20478	25.622869	64.9773	5.09	1.026
275.57742	-38.656894	148.5884	5.09	-0.77
301.28955	19.991071	49.1642	5.09	1.632
325.046235	43.273839	123.7624	5.09	-0.373
328.2657	25.92514	193.7984	5.09	-1.347
331.508145	45.014348	186.5672	5.09	-1.264
335.00631	-80.439747	89.1266	5.09	0.34
345.65154	42.757795	129.199	5.09	-0.466
350.76903	12.31391	119.0476	5.09	-0.289
355.84317	10.331536	189.7533	5.09	-1.301
44.322015	31.934219	98.0392	5.1	0.143
50.68851	20.742069	97.371	5.1	0.158
62.511585	80.698681	116.4144	5.1	-0.23
65.965935	9.460968	121.3592	5.1	-0.32
87.473085	-66.901187	176.0563	5.1	-1.128
177.18786	-26.749777	167.2241	5.1	-1.016
199.221375	-31.506196	78.9889	5.1	0.612
216.047265	5.820131	48.7567	5.1	1.66
240.30966	17.818397	76.9231	5.1	0.67
251.666685	-67.109691	213.6752	5.1	-1.549
261.05454	-44.162576	226.2443	5.1	-1.673
272.22027	20.045233	100.8065	5.1	0.083
289.63539	1.085129	113.7656	5.1	-0.18
324.8886	2.243558	69.4444	5.1	0.892
326.251065	-9.082428	242.7184	5.1	-1.826
345.021255	56.945374	100000	5.1	-14.9
358.02777	-82.018818	81.3008	5.1	0.55
22.40055	-21.629339	71.3776	5.11	0.842
58.412265	-34.732297	106.1571	5.11	-0.02
77.18208	-4.456207	25.4582	5.11	3.081
103.42602	68.888309	300.3003	5.11	-2.278
109.659105	-36.742735	232.0186	5.11	-1.718
149.42115	41.055633	28.1452	5.11	2.863
167.14167	-61.947175	100000	5.11	-14.89
201.532245	-39.755107	62.3441	5.11	1.136
238.873365	-68.603001	370.3704	5.11	-2.733
276.05745	39.507239	134.5895	5.11	-0.535
280.94559	-38.323441	62.9327	5.11	1.116
287.29074	76.560502	27.3	5.11	2.929
310.010205	-60.548892	24.6609	5.11	3.15
312.12126	-43.988544	35.4233	5.11	2.364
329.163105	63.625557	751.8797	5.11	-4.271
334.110675	-41.627225	81.367	5.11	0.558
339.6579	56.795632	138.3126	5.11	-0.594
341.02284	41.819235	78.6782	5.11	0.631
28.59183	-42.49695	94.0734	5.12	0.253
45.903585	-59.737775	43.4028	5.12	1.932
76.690215	-4.655163	94.697	5.12	0.238
107.69787	-48.932098	96.8992	5.12	0.188
110.510955	36.760584	72.3589	5.12	0.823
115.924605	-40.933746	66.5336	5.12	1.005
117.924945	1.766868	191.2046	5.12	-1.287
139.09599	-44.265735	100000	5.12	-14.88
143.43561	-49.005072	254.4529	5.12	-1.908
160.4862	65.71628	69.541	5.12	0.909
163.393665	54.585128	200.4008	5.12	-1.389
172.953345	-59.515648	100000	5.12	-14.88
188.939805	-41.021945	35.524	5.12	2.367
191.661495	16.577691	104.1667	5.12	0.031
266.03628	-51.834053	15.5111	5.12	4.167
275.254245	28.869954	80.6452	5.12	0.587
277.859565	-18.402697	68.3995	5.12	0.945
278.75997	-10.977206	100.9082	5.12	0.1
292.68915	27.965276	122.549	5.12	-0.322
293.780235	-10.560444	140.2525	5.12	-0.615
297.75684	10.415727	19.1902	5.12	3.705
308.479455	-44.516048	71.736	5.12	0.841
335.3982	-21.59823	52.4384	5.12	1.522
345.8742	-34.749412	29.4204	5.12	2.777
0.45603	-3.027504	139.2758	5.13	-0.589
3.61512	-7.780532	178.5714	5.13	-1.129
19.44981	3.614466	75.3012	5.13	0.746
37.007085	-33.811039	46.5983	5.13	1.788
51.169005	64.585996	628.9308	5.13	-3.863
83.818605	-5.389696	100000	5.13	-14.87
125.01609	27.217707	18.2715	5.13	3.821
126.4782	7.564506	121.0654	5.13	-0.285
173.22555	-31.087226	119.1895	5.13	-0.251
211.98231	43.854452	157.2327	5.13	-0.853
226.32984	-41.067236	108.2251	5.13	-0.042
233.655495	-28.046983	97.561	5.13	0.184
243.813855	-47.372021	118.2033	5.13	-0.233
260.225865	24.499435	131.0616	5.13	-0.457
287.918955	56.859213	105.4852	5.13	0.014
316.179315	-77.023767	43.535	5.13	1.936
359.732325	-52.745807	88.1057	5.13	0.405
9.193545	44.488587	189.0359	5.14	-1.243
18.600165	-7.922826	23.3863	5.14	3.295
52.601955	11.336442	110.742	5.14	-0.082
57.38622	33.091382	82.3045	5.14	0.563
81.580305	-58.91252	140.4494	5.14	-0.598
90.86403	19.690561	220.2643	5.14	-1.575
102.47757	-46.61456	25.2589	5.14	3.128
102.737865	67.571934	283.2861	5.14	-2.121
105.214545	-51.402585	198.0198	5.14	-1.344
105.90864	10.951817	182.1494	5.14	-1.162
106.076355	-56.749724	92.2509	5.14	0.315
114.319545	-4.110979	67.5219	5.14	0.993
116.876355	33.415697	202.8398	5.14	-1.396
119.46552	-45.577669	89.2061	5.14	0.388
121.2687	13.118215	65.7895	5.14	1.049
123.40065	-46.991628	416.6667	5.14	-2.959
161.73951	-56.757192	161.2903	5.14	-0.898
172.146195	-42.674203	214.5923	5.14	-1.518
174.25278	-61.283442	71.6846	5.14	0.863
183.049665	77.616241	33.3778	5.14	2.523
185.232135	-13.565724	61.6903	5.14	1.189
199.56051	49.682062	84.246	5.14	0.512
214.885335	-2.265518	80.1925	5.14	0.619
233.81214	39.010067	189.7533	5.14	-1.251
239.222895	-33.966134	42.3729	5.14	2.005
259.502835	-24.286901	90.4159	5.14	0.359
284.65218	-60.20055	172.7116	5.14	-1.047
288.427935	2.293707	217.8649	5.14	-1.551
291.369165	19.798365	83.2639	5.14	0.538
298.3224	57.523482	194.1748	5.14	-1.301
304.662795	34.982775	970.8738	5.14	-4.796
310.48779	-66.760682	240.9639	5.14	-1.77
17.778195	31.424736	147.2754	5.15	-0.691
30.4266	-44.713509	115.0748	5.15	-0.155
38.025675	36.147271	132.8021	5.15	-0.466
94.423845	-16.815908	189.7533	5.15	-1.241
116.663655	37.517394	132.8021	5.15	-0.466
130.91781	-49.822802	568.1818	5.15	-3.622
132.986805	43.726603	81.2348	5.15	0.601
137.098005	66.873235	159.7444	5.15	-0.867
145.738425	72.252618	146.6276	5.15	-0.681
153.37776	-66.372811	94.3396	5.15	0.277
166.81962	-42.638681	84.1043	5.15	0.526
174.530565	-61.826563	87.4126	5.15	0.442
180.914595	-42.434056	25.3229	5.15	3.132
185.530695	-67.522105	101.1122	5.15	0.126
196.97421	-10.740408	94.2507	5.15	0.279
206.7348	-36.251933	133.8688	5.15	-0.483
221.500365	-25.443181	30.2847	5.15	2.744
222.671595	-15.997237	22.9779	5.15	3.343
228.65889	67.346722	25.3421	5.15	3.131
229.016775	-41.491155	540.5405	5.15	-3.514
232.15932	1.842081	39.7456	5.15	2.154
251.457885	8.582616	108.5776	5.15	-0.029
299.979975	37.042885	404.8583	5.15	-2.887
309.85371	0.486445	71.4796	5.15	0.879
310.012275	-18.138659	177.9359	5.15	-1.101
311.66193	16.124134	37.9507	5.15	2.254
347.93412	8.720116	74.2942	5.15	0.795
5.280255	37.968603	48.5437	5.16	1.729
35.589315	55.845653	100000	5.16	-14.84
44.155935	-3.71232	57.1755	5.16	1.374
49.65723	50.222174	195.3125	5.16	-1.294
87.721755	-52.108873	78.6164	5.16	0.682
97.84602	-12.391953	112.3596	5.16	-0.093
117.94293	-13.898029	16.5044	5.16	4.072
123.816405	-62.915643	77.5194	5.16	0.713
137.33973	22.045446	114.4165	5.16	-0.132
158.790255	57.082637	26.5252	5.16	3.042
208.675605	-1.503125	75.5858	5.16	0.768
226.20045	-64.03135	84.6024	5.16	0.523
231.44748	15.428036	211.4165	5.16	-1.466
233.61048	-9.183416	122.399	5.16	-0.279
278.088855	-39.704001	70.2741	5.16	0.926
320.723385	6.81114	101.4199	5.16	0.129
325.38693	-14.047611	33.2336	5.16	2.552
343.100295	9.835664	27.2777	5.16	2.981
7.594395	-23.78768	53.1067	5.17	1.544
12.531645	-10.644326	15.753	5.17	4.183
17.062155	54.92034	7.554	5.17	5.779
39.508635	72.818252	78.4314	5.17	0.698
41.23992	12.445761	36.3372	5.17	2.368
65.920215	-3.74547	64.1026	5.17	1.136
117.421665	-17.228408	78.064	5.17	0.708
134.71824	-47.234688	68.918	5.17	0.978
134.85117	-59.083712	26.4201	5.17	3.06
179.003985	-17.150829	77.101	5.17	0.735
181.958475	-75.367019	130.2083	5.17	-0.403
186.07719	26.098606	81.103	5.17	0.625
190.316475	-13.013901	78.9266	5.17	0.684
194.26818	-51.198752	112.9944	5.17	-0.095
268.325115	40.007959	108.4599	5.17	-0.006
286.5831	-52.34091	56.7215	5.17	1.401
291.24246	11.944415	15.1768	5.17	4.264
291.53802	36.317896	216.9197	5.17	-1.511
294.158325	44.694936	40.833	5.17	2.115
316.30935	-54.727042	112.1076	5.17	-0.078
318.90792	-20.651696	197.2387	5.17	-1.305
357.838905	-18.909163	97.7517	5.17	0.219
197.495835	17.528977	14.3246	5.17	4.39
5.379975	-28.981469	101.3171	5.18	0.152
7.05681	44.394452	86.6551	5.18	0.491
25.732395	70.622526	85.1064	5.18	0.53
61.65171	27.599903	128.866	5.18	-0.371
73.695405	11.426006	69.979	5.18	0.955
77.923185	16.045673	105.2632	5.18	0.069
82.96977	-76.340964	31.3578	5.18	2.698
84.934155	25.897091	131.0616	5.18	-0.407
86.499555	-32.306435	408.1633	5.18	-2.874
104.96067	-67.916443	89.6057	5.18	0.418
111.167445	-16.201473	287.3563	5.18	-2.112
125.33769	-36.484177	456.621	5.18	-3.118
126.38055	-51.727415	213.2196	5.18	-1.464
129.99003	-53.054729	135.6852	5.18	-0.483
138.585615	61.423318	19.5695	5.18	3.722
160.88733	46.203877	37.092	5.18	2.334
169.322505	2.010556	101.833	5.18	0.141
171.430755	-63.972475	27.2183	5.18	3.006
213.01683	69.432548	131.2336	5.18	-0.41
223.894305	-60.114164	49.4315	5.18	1.71
283.165125	-52.10737	83.3333	5.18	0.576
294.79851	5.397773	239.2344	5.18	-1.714
297.64164	38.722419	212.3142	5.18	-1.455
303.876	23.508906	588.2353	5.18	-3.668
307.87668	74.954619	121.3592	5.18	-0.24
325.76709	72.320084	74.9625	5.18	0.806
356.81664	-50.226461	185.1852	5.18	-1.158
35.63556	-23.816326	21.9635	5.19	3.481
36.103785	50.006546	122.399	5.19	-0.249
76.89174	-63.399679	173.3102	5.19	-1.004
91.056255	-6.708941	403.2258	5.19	-2.838
96.807345	0.299246	260.4167	5.19	-1.888
119.90643	-60.587061	301.2048	5.19	-2.204
129.77142	-70.386745	73.6377	5.19	0.854
132.46458	-32.780525	68.6342	5.19	1.007
157.36959	-2.739078	98.7167	5.19	0.218
174.01116	69.322952	72.8332	5.19	0.878
199.19382	9.424156	17.5593	5.19	3.967
226.65666	-16.256818	213.2196	5.19	-1.454
236.66658	62.599557	87.7193	5.19	0.475
247.705695	-61.633503	240.9639	5.19	-1.72
261.50016	-50.63351	139.6648	5.19	-0.535
303.560535	28.694817	91.1577	5.19	0.391
313.90287	13.721536	147.0588	5.19	-0.647
319.84257	64.871855	609.7561	5.19	-3.736
339.66273	63.584472	88.0282	5.19	0.467
350.663205	-15.039338	65.3595	5.19	1.113
7.530675	29.751557	62.7746	5.2	1.211
8.81199	-3.592846	21.254	5.2	3.563
64.17957	53.611799	100.2004	5.2	0.196
68.548455	-8.231352	304.878	5.2	-2.221
88.740945	59.888367	143.6782	5.2	-0.587
93.712005	19.156448	20.816	5.2	3.608
97.368825	-56.852766	93.2836	5.2	0.351
100.601355	17.645303	43.63	5.2	2.001
105.603255	24.215446	456.621	5.2	-3.098
106.01166	-42.33728	106.8376	5.2	0.056
108.979005	59.637467	61.0128	5.2	1.273
111.93486	21.445247	32.0205	5.2	2.673
122.399655	-44.122773	383.1418	5.2	-2.717
130.07994	-40.263875	85.6164	5.2	0.537
130.48713	-45.410714	100000	5.2	-14.8
175.433115	-32.499404	123.7624	5.2	-0.263
185.1402	-22.215901	127.3885	5.2	-0.326
196.43517	35.798899	104.3841	5.2	0.107
209.629785	-24.972249	102.0408	5.2	0.156
245.58927	33.799052	196.4637	5.2	-1.266
276.802125	0.196108	143.8849	5.2	-0.59
281.93589	-40.406167	121.3592	5.2	-0.22
284.256615	32.901273	14.8721	5.2	4.338
286.856535	32.501738	41.58	5.2	2.106
316.602825	-32.341618	100.6036	5.2	0.187
316.72191	38.749415	3.4865	5.2	7.488
349.77777	-13.458552	21.1193	5.2	3.577
16.949355	-41.486916	56.9476	5.21	1.433
18.432855	7.575354	53.3049	5.21	1.576
40.16499	-54.549911	49.0918	5.21	1.755
61.751925	29.001299	27.6014	5.21	3.005
89.706555	0.552979	136.612	5.21	-0.467
96.043005	-11.530088	106.8376	5.21	0.066
96.70365	58.417409	191.9386	5.21	-1.206
100.48494	-9.167537	105.5966	5.21	0.092
171.37278	-36.063062	84.0336	5.21	0.588
198.99483	-19.943103	38.4763	5.21	2.284
203.241975	-10.165	72.0981	5.21	0.92
237.573105	2.196509	83.8223	5.21	0.593
260.816985	-47.468197	286.533	5.21	-2.076
338.67345	-20.708216	22.6809	5.21	3.432
11.18499	-22.006135	26.7451	5.22	3.084
31.381545	76.11506	122.6994	5.22	-0.224
44.675325	-2.782877	110.6195	5.22	0.001
63.65097	10.011406	119.9041	5.22	-0.174
69.400545	-2.473548	29.4291	5.22	2.876
76.535235	58.972372	210.084	5.22	-1.392
80.45172	41.804572	162.3377	5.22	-0.832
97.951245	11.544412	63.6537	5.22	1.201
101.914905	48.789476	110.4972	5.22	0.003
105.484935	-5.722065	175.1313	5.22	-0.997
112.008645	6.941968	97.561	5.22	0.274
116.881275	-46.60849	480.7692	5.22	-3.19
119.868255	-39.296944	55.5556	5.22	1.496
134.31228	15.322762	45.7247	5.22	1.919
168.18852	-64.16977	95.8773	5.22	0.311
171.64761	-61.115167	418.41	5.22	-2.888
180.528585	43.0456	34.27	5.22	2.545
191.40441	7.673326	77.4593	5.22	0.775
214.96503	-61.272972	48.3559	5.22	1.798
221.75541	-52.383518	79.6813	5.22	0.713
251.943405	5.246746	120.6273	5.22	-0.187
282.417105	-20.324656	286.533	5.22	-2.066
282.47049	32.551058	70.9723	5.22	0.965
290.712015	26.262403	120.4819	5.22	-0.185
300.36891	64.820974	180.1802	5.22	-1.059
322.36224	46.540585	66.4452	5.22	1.108
352.82235	39.236198	79.1766	5.22	0.727
20.280705	28.738207	107.4114	5.23	0.075
33.200325	21.210993	28.8684	5.23	2.928
46.639545	-6.088555	139.8601	5.23	-0.498
101.118615	-31.070523	100000	5.23	-14.77
111.03528	40.672389	370.3704	5.23	-2.613
122.42982	-47.937193	338.9831	5.23	-2.421
133.915335	27.927481	149.2537	5.23	-0.64
134.886075	32.418559	90.6618	5.23	0.443
135.43569	-52.188685	112.9944	5.23	-0.035
136.936725	10.668191	162.8664	5.23	-0.829
149.717865	-35.890973	33.3111	5.23	2.617
161.623335	-64.263242	145.9854	5.23	-0.592
163.37304	-20.138731	30.8071	5.23	2.787
193.86897	65.438474	29.2912	5.23	2.896
221.936685	-26.0875	109.7695	5.23	0.028
235.659675	-37.424935	79.9361	5.23	0.716
243.67035	33.858613	21.0793	5.23	3.611
252.890505	-41.230534	100000	5.23	-14.77
253.648725	-6.153982	73.8007	5.23	0.89
263.74755	61.874554	14.1904	5.23	4.47
287.24964	6.073207	45.7875	5.23	1.926
300.50595	24.938043	67.981	5.23	1.068
2.93328	-35.133119	21.2766	5.24	3.6
12.67152	-50.986816	74.239	5.24	0.887
25.62405	20.268504	7.5324	5.24	5.855
45.217515	52.351744	140.647	5.24	-0.501
49.549635	-62.506363	12.0322	5.24	4.838
54.072555	-17.467064	149.2537	5.24	-0.63
56.12712	-1.163091	200.8032	5.24	-1.274
56.915205	-23.874677	76.9231	5.24	0.81
57.578895	25.579362	56.4653	5.24	1.481
65.47194	-63.386391	117.9245	5.24	-0.118
68.54904	-8.970258	233.1002	5.24	-1.598
80.865975	57.544395	103.0928	5.24	0.174
83.914515	-4.856067	110.2536	5.24	0.028
101.684745	43.577427	16.7168	5.24	4.124
109.639635	-39.210285	141.844	5.24	-0.519
113.02479	1.914481	233.1002	5.24	-1.598
129.46731	-26.255	71.0732	5.24	0.981
138.60204	-43.227493	187.6173	5.24	-1.126
139.1739	-6.353144	75.2445	5.24	0.858
174.61503	8.134298	152.439	5.24	-0.675
197.846835	-43.368553	68.1663	5.24	1.072
226.56957	54.556318	78.9266	5.24	0.754
243.462105	-11.837747	116.0093	5.24	-0.082
246.931065	-7.597929	176.9912	5.24	-1
247.6398	20.479188	192.6782	5.24	-1.184
276.076005	-44.110256	149.4768	5.24	-0.633
299.276235	-58.901351	85.3971	5.24	0.583
309.817995	-14.95476	348.4321	5.24	-2.471
314.771295	4.29461	56.5611	5.24	1.477
325.50288	-23.262858	70.7214	5.24	0.992
332.95272	56.839357	37.3552	5.24	2.378
341.888025	-19.613375	77.8816	5.24	0.783
356.05032	-18.276938	116.144	5.24	-0.085
270.76803	-8.181708	52.0291	5.24	1.659
25.535835	-32.32697	65.8762	5.25	1.156
33.984525	33.358895	86.0585	5.25	0.576
42.25593	-62.806521	50.4541	5.25	1.736
80.87565	-13.927352	505.0505	5.25	-3.267
98.089065	-37.696702	83.7521	5.25	0.635
99.448365	-32.339735	123.3046	5.25	-0.205
116.567505	10.768252	92.4214	5.25	0.421
121.06746	-32.674829	641.0256	5.25	-3.784
154.40751	-8.068914	59.312	5.25	1.384
157.77072	82.558587	21.5008	5.25	3.588
234.456615	40.353433	52.0291	5.25	1.669
264.523065	-54.500434	44.5633	5.25	2.005
270.59604	20.833632	288.1844	5.25	-2.048
275.70432	17.826616	111.2347	5.25	0.019
281.444835	74.085553	96.8054	5.25	0.321
286.825545	36.100157	274.7253	5.25	-1.944
318.26265	-39.424922	32.9598	5.25	2.66
340.36938	40.225449	411.5226	5.25	-2.822
345.88692	67.20921	126.7427	5.25	-0.265
42.32316	17.464309	239.2344	5.26	-1.634
46.06881	-7.600857	41.5628	5.26	2.166
65.151285	15.095453	46.9484	5.26	1.902
65.168115	65.140441	97.9432	5.26	0.305
87.000975	6.454156	165.0165	5.26	-0.828
98.80026	28.022314	113.3787	5.26	-0.013
138.575025	-55.569629	196.0784	5.26	-1.202
139.524495	-51.050859	134.2282	5.26	-0.379
149.55573	12.4448	153.1394	5.26	-0.665
152.178345	-65.815438	113.2503	5.26	-0.01
163.12854	-57.240405	100000	5.26	-14.74
173.981565	-47.641643	61.8047	5.26	1.305
175.19613	21.35273	82.7815	5.26	0.67
178.67724	-25.713887	87.7193	5.26	0.545
208.020315	-52.81153	79.6813	5.26	0.753
212.072175	49.458167	168.3502	5.26	-0.871
232.351125	-46.732704	335.5705	5.26	-2.369
234.12324	10.010176	70.8717	5.26	1.008
245.45304	69.109391	89.9281	5.26	0.491
284.93949	26.230404	99.2063	5.26	0.277
330.970635	63.11992	130.039	5.26	-0.31
22.525425	47.007274	90.1713	5.27	0.495
31.279725	77.281341	33.1565	5.27	2.667
33.22695	-30.723825	98.2318	5.27	0.309
37.875405	2.267182	140.8451	5.27	-0.474
37.91751	-79.109382	87.0322	5.27	0.572
50.30676	21.147086	156.0062	5.27	-0.696
66.35421	22.199998	45.3926	5.27	1.985
94.928325	-7.822908	267.3797	5.27	-1.866
101.83917	-37.929698	99.4036	5.27	0.283
113.40201	15.826662	129.8701	5.27	-0.298
128.81487	-58.224735	274.7253	5.27	-1.924
148.92918	49.819843	63.7755	5.27	1.247
153.34524	-51.232971	51.8941	5.27	1.694
157.21911	-64.172278	813.0081	5.27	-4.28
176.73174	55.62819	66.0939	5.27	1.169
190.709475	-63.058624	373.1343	5.27	-2.589
201.679875	-12.707664	134.9528	5.27	-0.381
223.58388	-24.642202	127.8772	5.27	-0.264
245.111925	-78.667496	187.9699	5.27	-1.1
255.401505	33.56827	98.8142	5.27	0.296
255.786285	-53.237028	27.2257	5.27	3.095
284.77392	13.622245	48.4262	5.27	1.845
304.23036	40.365075	483.0918	5.27	-3.15
327.726195	-82.718904	125.4705	5.27	-0.223
331.252035	62.785671	92.9368	5.27	0.429
333.292515	86.107955	78.6782	5.27	0.791
355.615935	-15.448033	82.7815	5.27	0.68
24.62889	73.04004	140.4494	5.28	-0.458
59.15205	50.695381	37.4392	5.28	2.413
60.383535	-1.54966	126.9036	5.28	-0.237
71.088075	-59.732733	67.0241	5.28	1.149
76.951665	20.418379	58.1058	5.28	1.459
84.435915	-28.68969	40.7997	5.28	2.227
86.92878	13.899599	194.1748	5.28	-1.161
91.923495	-19.165866	257.0694	5.28	-1.77
97.454535	-50.239085	51.4403	5.28	1.723
101.712885	-14.425971	243.9024	5.28	-1.656
102.887685	21.761148	150.6024	5.28	-0.609
125.51877	-73.399985	116.8224	5.28	-0.058
131.81244	-1.897033	123.1527	5.28	-0.172
138.95748	56.741406	220.7506	5.28	-1.44
139.35501	-74.894313	107.5269	5.28	0.122
144.590745	40.239793	37.5799	5.28	2.405
176.43324	-45.690134	211.8644	5.28	-1.35
180.213165	-19.658982	970.8738	5.28	-4.656
184.952985	48.984148	180.8318	5.28	-1.006
228.621525	29.164295	77.3994	5.28	0.836
246.98877	-64.057942	38.8048	5.28	2.336
249.50193	56.01554	83.0565	5.28	0.683
261.71658	-45.84303	194.9318	5.28	-1.169
278.49069	-33.01656	404.8583	5.28	-2.757
289.45416	11.595422	127.2265	5.28	-0.243
295.641705	11.826583	261.7801	5.28	-1.81
299.05938	11.423721	67.2948	5.28	1.14
304.848345	-19.118533	343.6426	5.28	-2.401
336.14646	-72.255412	28.7026	5.28	2.99
356.50383	-18.67834	73.2064	5.28	0.957
2.509395	-82.224047	78.064	5.29	0.828
3.041595	-17.938278	190.8397	5.29	-1.113
26.411445	-25.05261	28.1136	5.29	3.045
29.90838	64.621602	75.3012	5.29	0.906
34.737465	28.642674	115.4734	5.29	-0.022
35.48595	0.395675	330.033	5.29	-2.303
37.041585	29.66933	49.8256	5.29	1.803
63.38793	7.716045	36.3372	5.29	2.488
66.52626	31.438911	77.6398	5.29	0.84
72.001035	56.757183	52.7704	5.29	1.678
79.99593	-12.315585	102.2495	5.29	0.242
